,path,label,label_int
27,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000274_224resized.png,cheetah,0
28,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000397_224resized.png,cheetah,0
29,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000541_224resized.png,cheetah,0
30,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000034_224resized.png,cheetah,0
31,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000169_224resized.png,cheetah,0
32,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000056_224resized.png,cheetah,0
33,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000027_224resized.png,cheetah,0
34,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000341_224resized.png,cheetah,0
35,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000340_224resized.png,cheetah,0
36,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000254_224resized.png,cheetah,0
37,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000022_224resized.png,cheetah,0
38,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000463_224resized.png,cheetah,0
39,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000472_224resized.png,cheetah,0
40,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000568_224resized.png,cheetah,0
41,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000392_224resized.png,cheetah,0
42,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000593_224resized.png,cheetah,0
43,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000179_224resized.png,cheetah,0
44,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000285_224resized.png,cheetah,0
45,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000150_224resized.png,cheetah,0
46,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000292_224resized.png,cheetah,0
47,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000168_224resized.png,cheetah,0
48,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000174_224resized.png,cheetah,0
49,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000145_224resized.png,cheetah,0
50,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000483_224resized.png,cheetah,0
51,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000382_224resized.png,cheetah,0
52,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000068_224resized.png,cheetah,0
53,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000070_224resized.png,cheetah,0
54,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000500_224resized.png,cheetah,0
55,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000391_224resized.png,cheetah,0
56,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000242_224resized.png,cheetah,0
57,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000021_224resized.png,cheetah,0
58,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000362_224resized.png,cheetah,0
59,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000329_224resized.png,cheetah,0
60,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000211_224resized.png,cheetah,0
61,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000077_224resized.png,cheetah,0
62,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000005_224resized.png,cheetah,0
63,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000538_224resized.png,cheetah,0
64,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000398_224resized.png,cheetah,0
65,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000055_224resized.png,cheetah,0
66,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000007_224resized.png,cheetah,0
67,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000564_224resized.png,cheetah,0
68,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000387_224resized.png,cheetah,0
69,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000409_224resized.png,cheetah,0
70,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000276_224resized.png,cheetah,0
71,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000348_224resized.png,cheetah,0
72,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000120_224resized.png,cheetah,0
73,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000163_224resized.png,cheetah,0
74,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000118_224resized.png,cheetah,0
75,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000423_224resized.png,cheetah,0
76,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000299_224resized.png,cheetah,0
77,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000401_224resized.png,cheetah,0
78,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000122_224resized.png,cheetah,0
79,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000160_224resized.png,cheetah,0
80,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000092_224resized.png,cheetah,0
81,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000247_224resized.png,cheetah,0
82,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000126_224resized.png,cheetah,0
83,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000404_224resized.png,cheetah,0
84,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000532_224resized.png,cheetah,0
85,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000245_224resized.png,cheetah,0
86,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000381_224resized.png,cheetah,0
87,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000138_224resized.png,cheetah,0
88,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000152_224resized.png,cheetah,0
89,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000019_224resized.png,cheetah,0
90,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000222_224resized.png,cheetah,0
91,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000219_224resized.png,cheetah,0
92,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000216_224resized.png,cheetah,0
93,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000109_224resized.png,cheetah,0
94,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000083_224resized.png,cheetah,0
95,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000257_224resized.png,cheetah,0
96,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000434_224resized.png,cheetah,0
97,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000029_224resized.png,cheetah,0
98,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000148_224resized.png,cheetah,0
99,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000172_224resized.png,cheetah,0
100,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000209_224resized.png,cheetah,0
101,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000288_224resized.png,cheetah,0
102,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000250_224resized.png,cheetah,0
103,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000111_224resized.png,cheetah,0
104,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000009_224resized.png,cheetah,0
105,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000449_224resized.png,cheetah,0
106,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000051_224resized.png,cheetah,0
107,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000134_224resized.png,cheetah,0
108,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000351_224resized.png,cheetah,0
109,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000066_224resized.png,cheetah,0
110,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000595_224resized.png,cheetah,0
111,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000252_224resized.png,cheetah,0
112,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000383_224resized.png,cheetah,0
113,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000264_224resized.png,cheetah,0
114,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000485_224resized.png,cheetah,0
115,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000248_224resized.png,cheetah,0
116,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000236_224resized.png,cheetah,0
117,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000012_224resized.png,cheetah,0
118,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000289_224resized.png,cheetah,0
119,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000000_224resized.png,cheetah,0
120,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000098_224resized.png,cheetah,0
121,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000471_224resized.png,cheetah,0
122,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000296_224resized.png,cheetah,0
123,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000239_224resized.png,cheetah,0
124,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000088_224resized.png,cheetah,0
125,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000421_224resized.png,cheetah,0
126,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000187_224resized.png,cheetah,0
127,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000369_224resized.png,cheetah,0
128,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000417_224resized.png,cheetah,0
129,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000279_224resized.png,cheetah,0
130,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000037_224resized.png,cheetah,0
131,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000436_224resized.png,cheetah,0
132,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000562_224resized.png,cheetah,0
133,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000063_224resized.png,cheetah,0
134,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000060_224resized.png,cheetah,0
135,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000041_224resized.png,cheetah,0
136,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000460_224resized.png,cheetah,0
137,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000246_224resized.png,cheetah,0
138,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000003_224resized.png,cheetah,0
139,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000326_224resized.png,cheetah,0
140,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000116_224resized.png,cheetah,0
141,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000307_224resized.png,cheetah,0
142,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000509_224resized.png,cheetah,0
143,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000359_224resized.png,cheetah,0
144,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000306_224resized.png,cheetah,0
145,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000313_224resized.png,cheetah,0
146,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000059_224resized.png,cheetah,0
147,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000356_224resized.png,cheetah,0
148,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000272_224resized.png,cheetah,0
149,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000015_224resized.png,cheetah,0
150,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000025_224resized.png,cheetah,0
151,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000192_224resized.png,cheetah,0
152,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000170_224resized.png,cheetah,0
153,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000386_224resized.png,cheetah,0
154,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000205_224resized.png,cheetah,0
155,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000002_224resized.png,cheetah,0
156,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000235_224resized.png,cheetah,0
157,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000125_224resized.png,cheetah,0
158,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000001_224resized.png,cheetah,0
159,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000224_224resized.png,cheetah,0
160,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000221_224resized.png,cheetah,0
161,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000067_224resized.png,cheetah,0
162,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000440_224resized.png,cheetah,0
163,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000473_224resized.png,cheetah,0
164,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000033_224resized.png,cheetah,0
165,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000191_224resized.png,cheetah,0
166,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000050_224resized.png,cheetah,0
167,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000103_224resized.png,cheetah,0
168,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000151_224resized.png,cheetah,0
169,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000018_224resized.png,cheetah,0
170,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000304_224resized.png,cheetah,0
171,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000086_224resized.png,cheetah,0
172,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000265_224resized.png,cheetah,0
173,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000368_224resized.png,cheetah,0
174,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000087_224resized.png,cheetah,0
175,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000580_224resized.png,cheetah,0
176,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000028_224resized.png,cheetah,0
177,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000446_224resized.png,cheetah,0
178,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000339_224resized.png,cheetah,0
179,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000255_224resized.png,cheetah,0
180,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000177_224resized.png,cheetah,0
181,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000328_224resized.png,cheetah,0
182,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000161_224resized.png,cheetah,0
183,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000357_224resized.png,cheetah,0
184,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000506_224resized.png,cheetah,0
185,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000080_224resized.png,cheetah,0
186,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000127_224resized.png,cheetah,0
187,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000510_224resized.png,cheetah,0
188,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000308_224resized.png,cheetah,0
189,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000097_224resized.png,cheetah,0
190,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000301_224resized.png,cheetah,0
191,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000523_224resized.png,cheetah,0
192,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000162_224resized.png,cheetah,0
193,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000295_224resized.png,cheetah,0
194,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000096_224resized.png,cheetah,0
195,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000567_224resized.png,cheetah,0
196,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000014_224resized.png,cheetah,0
197,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000115_224resized.png,cheetah,0
198,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000008_224resized.png,cheetah,0
199,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000104_224resized.png,cheetah,0
200,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000371_224resized.png,cheetah,0
201,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000372_224resized.png,cheetah,0
202,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000085_224resized.png,cheetah,0
203,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000030_224resized.png,cheetah,0
204,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000113_224resized.png,cheetah,0
205,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000268_224resized.png,cheetah,0
206,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000036_224resized.png,cheetah,0
207,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000017_224resized.png,cheetah,0
208,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000413_224resized.png,cheetah,0
209,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000023_224resized.png,cheetah,0
210,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000453_224resized.png,cheetah,0
211,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000185_224resized.png,cheetah,0
212,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000220_224resized.png,cheetah,0
213,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000491_224resized.png,cheetah,0
214,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000189_224resized.png,cheetah,0
215,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000084_224resized.png,cheetah,0
216,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000399_224resized.png,cheetah,0
217,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000354_224resized.png,cheetah,0
218,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000333_224resized.png,cheetah,0
219,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000267_224resized.png,cheetah,0
220,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000159_224resized.png,cheetah,0
221,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000263_224resized.png,cheetah,0
222,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000309_224resized.png,cheetah,0
223,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000117_224resized.png,cheetah,0
224,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000330_224resized.png,cheetah,0
225,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000132_224resized.png,cheetah,0
226,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000355_224resized.png,cheetah,0
227,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000388_224resized.png,cheetah,0
228,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000305_224resized.png,cheetah,0
229,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000230_224resized.png,cheetah,0
230,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000315_224resized.png,cheetah,0
231,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000458_224resized.png,cheetah,0
232,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000200_224resized.png,cheetah,0
233,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000227_224resized.png,cheetah,0
234,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000283_224resized.png,cheetah,0
235,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000091_224resized.png,cheetah,0
236,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000031_224resized.png,cheetah,0
237,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000547_224resized.png,cheetah,0
238,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000316_224resized.png,cheetah,0
239,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000360_224resized.png,cheetah,0
240,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000271_224resized.png,cheetah,0
241,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000217_224resized.png,cheetah,0
242,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000468_224resized.png,cheetah,0
243,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000044_224resized.png,cheetah,0
244,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000175_224resized.png,cheetah,0
245,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000167_224resized.png,cheetah,0
246,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000042_224resized.png,cheetah,0
247,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000203_224resized.png,cheetah,0
248,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000101_224resized.png,cheetah,0
249,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000418_224resized.png,cheetah,0
250,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000095_224resized.png,cheetah,0
251,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000325_224resized.png,cheetah,0
252,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000206_224resized.png,cheetah,0
253,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000489_224resized.png,cheetah,0
254,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000433_224resized.png,cheetah,0
255,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000461_224resized.png,cheetah,0
256,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000154_224resized.png,cheetah,0
257,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000549_224resized.png,cheetah,0
258,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000501_224resized.png,cheetah,0
259,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000256_224resized.png,cheetah,0
260,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000155_224resized.png,cheetah,0
261,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000395_224resized.png,cheetah,0
262,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000038_224resized.png,cheetah,0
263,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000079_224resized.png,cheetah,0
264,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000234_224resized.png,cheetah,0
265,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000040_224resized.png,cheetah,0
266,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000569_224resized.png,cheetah,0
267,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000317_224resized.png,cheetah,0
268,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000291_224resized.png,cheetah,0
269,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000414_224resized.png,cheetah,0
270,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000379_224resized.png,cheetah,0
271,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000484_224resized.png,cheetah,0
272,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000587_224resized.png,cheetah,0
273,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000147_224resized.png,cheetah,0
274,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000208_224resized.png,cheetah,0
275,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000073_224resized.png,cheetah,0
276,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000240_224resized.png,cheetah,0
277,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000131_224resized.png,cheetah,0
278,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000456_224resized.png,cheetah,0
279,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000266_224resized.png,cheetah,0
280,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000199_224resized.png,cheetah,0
281,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000338_224resized.png,cheetah,0
282,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000384_224resized.png,cheetah,0
283,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000139_224resized.png,cheetah,0
284,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000373_224resized.png,cheetah,0
285,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000004_224resized.png,cheetah,0
286,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000201_224resized.png,cheetah,0
287,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000119_224resized.png,cheetah,0
288,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000039_224resized.png,cheetah,0
289,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000393_224resized.png,cheetah,0
290,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000226_224resized.png,cheetah,0
291,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000032_224resized.png,cheetah,0
292,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000533_224resized.png,cheetah,0
293,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000258_224resized.png,cheetah,0
294,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000165_224resized.png,cheetah,0
295,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000353_224resized.png,cheetah,0
296,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000061_224resized.png,cheetah,0
