,path,label_int
42,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000486_224resized.png,3
43,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000077_224resized.png,2
44,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000595_224resized.png,0
45,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000195_224resized.png,4
46,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000122_224resized.png,2
47,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000156_224resized.png,4
48,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000004_224resized.png,3
49,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000288_224resized.png,0
50,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000067_224resized.png,0
51,../input/wildlife-animals-images/wolf-resize-224/wolf-resize-224/00000046_224resized.png,5
52,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000165_224resized.png,4
53,../input/wildlife-animals-images/fox-resize-224/fox-resize-224/00000063_224resized.png,1
54,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000459_224resized.png,2
55,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000504_224resized.png,2
56,../input/wildlife-animals-images/wolf-resize-224/wolf-resize-224/00000012_224resized.png,5
57,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000068_224resized.png,2
58,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000178_224resized.png,0
59,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000035_224resized.png,0
60,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000007_224resized.png,4
61,../input/wildlife-animals-images/fox-resize-224/fox-resize-224/00000002_224resized.png,1
62,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000294_224resized.png,0
63,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000258_224resized.png,0
64,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000020_224resized.png,0
65,../input/wildlife-animals-images/wolf-resize-224/wolf-resize-224/00000516_224resized.png,5
66,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000010_224resized.png,0
67,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000274_224resized.png,0
68,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000471_224resized.png,0
69,../input/wildlife-animals-images/fox-resize-224/fox-resize-224/00000147_224resized.png,1
70,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000223_224resized.png,4
71,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000001_224resized.png,3
72,../input/wildlife-animals-images/fox-resize-224/fox-resize-224/00000080_224resized.png,1
73,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000568_224resized.png,0
74,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000108_224resized.png,3
75,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000119_224resized.png,0
76,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000013_224resized.png,3
77,../input/wildlife-animals-images/fox-resize-224/fox-resize-224/00000046_224resized.png,1
78,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000506_224resized.png,4
79,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000382_224resized.png,2
80,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000356_224resized.png,0
81,../input/wildlife-animals-images/wolf-resize-224/wolf-resize-224/00000100_224resized.png,5
82,../input/wildlife-animals-images/fox-resize-224/fox-resize-224/00000220_224resized.png,1
83,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000460_224resized.png,3
84,../input/wildlife-animals-images/fox-resize-224/fox-resize-224/00000184_224resized.png,1
85,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000298_224resized.png,3
86,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000434_224resized.png,0
87,../input/wildlife-animals-images/wolf-resize-224/wolf-resize-224/00000497_224resized.png,5
88,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000182_224resized.png,0
89,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000139_224resized.png,2
90,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000061_224resized.png,4
91,../input/wildlife-animals-images/wolf-resize-224/wolf-resize-224/00000408_224resized.png,5
92,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000319_224resized.png,2
93,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000226_224resized.png,4
94,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000581_224resized.png,2
95,../input/wildlife-animals-images/fox-resize-224/fox-resize-224/00000210_224resized.png,1
96,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000005_224resized.png,4
97,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000563_224resized.png,3
98,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000222_224resized.png,4
99,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000019_224resized.png,0
100,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000360_224resized.png,3
101,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000071_224resized.png,4
102,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000020_224resized.png,2
103,../input/wildlife-animals-images/wolf-resize-224/wolf-resize-224/00000465_224resized.png,5
104,../input/wildlife-animals-images/wolf-resize-224/wolf-resize-224/00000424_224resized.png,5
105,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000293_224resized.png,2
106,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000308_224resized.png,4
107,../input/wildlife-animals-images/wolf-resize-224/wolf-resize-224/00000369_224resized.png,5
108,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000387_224resized.png,2
109,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000031_224resized.png,3
110,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000011_224resized.png,0
111,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000193_224resized.png,3
112,../input/wildlife-animals-images/fox-resize-224/fox-resize-224/00000067_224resized.png,1
113,../input/wildlife-animals-images/fox-resize-224/fox-resize-224/00000188_224resized.png,1
114,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000050_224resized.png,4
115,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000176_224resized.png,2
116,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000509_224resized.png,0
117,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000486_224resized.png,4
118,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000134_224resized.png,0
119,../input/wildlife-animals-images/fox-resize-224/fox-resize-224/00000209_224resized.png,1
120,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000291_224resized.png,2
121,../input/wildlife-animals-images/fox-resize-224/fox-resize-224/00000042_224resized.png,1
122,../input/wildlife-animals-images/wolf-resize-224/wolf-resize-224/00000409_224resized.png,5
123,../input/wildlife-animals-images/wolf-resize-224/wolf-resize-224/00000469_224resized.png,5
124,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000105_224resized.png,4
125,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000566_224resized.png,3
126,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000371_224resized.png,2
127,../input/wildlife-animals-images/wolf-resize-224/wolf-resize-224/00000325_224resized.png,5
128,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000037_224resized.png,0
129,../input/wildlife-animals-images/fox-resize-224/fox-resize-224/00000112_224resized.png,1
130,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000131_224resized.png,0
131,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000021_224resized.png,4
132,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000266_224resized.png,0
133,../input/wildlife-animals-images/wolf-resize-224/wolf-resize-224/00000270_224resized.png,5
134,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000147_224resized.png,2
135,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000009_224resized.png,0
136,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000135_224resized.png,2
137,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000095_224resized.png,3
138,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000061_224resized.png,0
139,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000531_224resized.png,2
140,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000070_224resized.png,0
141,../input/wildlife-animals-images/wolf-resize-224/wolf-resize-224/00000030_224resized.png,5
142,../input/wildlife-animals-images/fox-resize-224/fox-resize-224/00000228_224resized.png,1
143,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000090_224resized.png,2
144,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000113_224resized.png,2
145,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000179_224resized.png,4
146,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000265_224resized.png,2
147,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000184_224resized.png,4
148,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000377_224resized.png,2
149,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000050_224resized.png,3
150,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000268_224resized.png,2
151,../input/wildlife-animals-images/wolf-resize-224/wolf-resize-224/00000147_224resized.png,5
152,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000330_224resized.png,0
153,../input/wildlife-animals-images/fox-resize-224/fox-resize-224/00000130_224resized.png,1
154,../input/wildlife-animals-images/wolf-resize-224/wolf-resize-224/00000390_224resized.png,5
155,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000416_224resized.png,4
156,../input/wildlife-animals-images/fox-resize-224/fox-resize-224/00000187_224resized.png,1
157,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000475_224resized.png,2
158,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000473_224resized.png,3
159,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000032_224resized.png,2
160,../input/wildlife-animals-images/wolf-resize-224/wolf-resize-224/00000404_224resized.png,5
161,../input/wildlife-animals-images/fox-resize-224/fox-resize-224/00000260_224resized.png,1
162,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000306_224resized.png,3
163,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000414_224resized.png,0
164,../input/wildlife-animals-images/fox-resize-224/fox-resize-224/00000385_224resized.png,1
165,../input/wildlife-animals-images/fox-resize-224/fox-resize-224/00000195_224resized.png,1
166,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000400_224resized.png,4
167,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000226_224resized.png,3
168,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000199_224resized.png,3
169,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000028_224resized.png,0
170,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000018_224resized.png,3
171,../input/wildlife-animals-images/wolf-resize-224/wolf-resize-224/00000302_224resized.png,5
172,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000181_224resized.png,4
173,../input/wildlife-animals-images/fox-resize-224/fox-resize-224/00000242_224resized.png,1
174,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000040_224resized.png,3
175,../input/wildlife-animals-images/wolf-resize-224/wolf-resize-224/00000449_224resized.png,5
176,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000049_224resized.png,0
177,../input/wildlife-animals-images/fox-resize-224/fox-resize-224/00000012_224resized.png,1
178,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000443_224resized.png,4
179,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000290_224resized.png,2
180,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000139_224resized.png,0
181,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000154_224resized.png,4
182,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000201_224resized.png,4
183,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000110_224resized.png,4
184,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000098_224resized.png,2
185,../input/wildlife-animals-images/fox-resize-224/fox-resize-224/00000275_224resized.png,1
186,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000269_224resized.png,3
187,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000378_224resized.png,4
188,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000097_224resized.png,2
189,../input/wildlife-animals-images/fox-resize-224/fox-resize-224/00000231_224resized.png,1
190,../input/wildlife-animals-images/fox-resize-224/fox-resize-224/00000322_224resized.png,1
191,../input/wildlife-animals-images/fox-resize-224/fox-resize-224/00000212_224resized.png,1
192,../input/wildlife-animals-images/fox-resize-224/fox-resize-224/00000344_224resized.png,1
193,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000274_224resized.png,3
194,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000236_224resized.png,0
195,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000047_224resized.png,4
196,../input/wildlife-animals-images/wolf-resize-224/wolf-resize-224/00000282_224resized.png,5
197,../input/wildlife-animals-images/wolf-resize-224/wolf-resize-224/00000140_224resized.png,5
198,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000328_224resized.png,2
199,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000593_224resized.png,0
200,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000444_224resized.png,3
201,../input/wildlife-animals-images/wolf-resize-224/wolf-resize-224/00000177_224resized.png,5
202,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000185_224resized.png,2
203,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000333_224resized.png,0
204,../input/wildlife-animals-images/wolf-resize-224/wolf-resize-224/00000193_224resized.png,5
205,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000240_224resized.png,3
206,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000189_224resized.png,0
207,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000338_224resized.png,4
208,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000355_224resized.png,4
209,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000002_224resized.png,4
210,../input/wildlife-animals-images/fox-resize-224/fox-resize-224/00000291_224resized.png,1
211,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000510_224resized.png,0
212,../input/wildlife-animals-images/wolf-resize-224/wolf-resize-224/00000540_224resized.png,5
213,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000398_224resized.png,3
214,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000414_224resized.png,3
215,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000430_224resized.png,2
216,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000148_224resized.png,4
217,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000251_224resized.png,4
218,../input/wildlife-animals-images/wolf-resize-224/wolf-resize-224/00000278_224resized.png,5
219,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000255_224resized.png,2
220,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000210_224resized.png,2
221,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000344_224resized.png,4
222,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000058_224resized.png,0
223,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000017_224resized.png,0
224,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000060_224resized.png,3
225,../input/wildlife-animals-images/wolf-resize-224/wolf-resize-224/00000135_224resized.png,5
226,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000555_224resized.png,2
227,../input/wildlife-animals-images/wolf-resize-224/wolf-resize-224/00000097_224resized.png,5
228,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000288_224resized.png,3
229,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000150_224resized.png,0
230,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000516_224resized.png,4
231,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000140_224resized.png,2
232,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000495_224resized.png,3
233,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000249_224resized.png,4
234,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000119_224resized.png,2
235,../input/wildlife-animals-images/wolf-resize-224/wolf-resize-224/00000283_224resized.png,5
236,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000116_224resized.png,4
237,../input/wildlife-animals-images/fox-resize-224/fox-resize-224/00000143_224resized.png,1
238,../input/wildlife-animals-images/fox-resize-224/fox-resize-224/00000128_224resized.png,1
239,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000103_224resized.png,4
240,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000162_224resized.png,2
241,../input/wildlife-animals-images/wolf-resize-224/wolf-resize-224/00000146_224resized.png,5
242,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000197_224resized.png,2
243,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000264_224resized.png,2
244,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000177_224resized.png,2
245,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000277_224resized.png,0
246,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000168_224resized.png,4
247,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000251_224resized.png,3
248,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000038_224resized.png,0
249,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000357_224resized.png,4
250,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000209_224resized.png,4
251,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000468_224resized.png,2
252,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000209_224resized.png,2
253,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000182_224resized.png,3
254,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000072_224resized.png,3
255,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000102_224resized.png,0
256,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000124_224resized.png,0
257,../input/wildlife-animals-images/fox-resize-224/fox-resize-224/00000406_224resized.png,1
258,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000083_224resized.png,3
259,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000369_224resized.png,4
260,../input/wildlife-animals-images/wolf-resize-224/wolf-resize-224/00000052_224resized.png,5
261,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000228_224resized.png,2
262,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000357_224resized.png,3
263,../input/wildlife-animals-images/fox-resize-224/fox-resize-224/00000018_224resized.png,1
264,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000436_224resized.png,2
265,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000091_224resized.png,0
266,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000375_224resized.png,0
267,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000361_224resized.png,4
268,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000253_224resized.png,4
269,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000082_224resized.png,2
270,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000404_224resized.png,0
271,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000428_224resized.png,2
272,../input/wildlife-animals-images/wolf-resize-224/wolf-resize-224/00000136_224resized.png,5
273,../input/wildlife-animals-images/fox-resize-224/fox-resize-224/00000169_224resized.png,1
274,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000145_224resized.png,2
275,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000442_224resized.png,4
276,../input/wildlife-animals-images/wolf-resize-224/wolf-resize-224/00000072_224resized.png,5
277,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000317_224resized.png,2
278,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000027_224resized.png,4
279,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000018_224resized.png,0
280,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000287_224resized.png,3
281,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000029_224resized.png,0
282,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000569_224resized.png,0
283,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000291_224resized.png,3
284,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000402_224resized.png,0
285,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000201_224resized.png,3
286,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000359_224resized.png,0
287,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000144_224resized.png,4
288,../input/wildlife-animals-images/wolf-resize-224/wolf-resize-224/00000099_224resized.png,5
289,../input/wildlife-animals-images/fox-resize-224/fox-resize-224/00000295_224resized.png,1
290,../input/wildlife-animals-images/wolf-resize-224/wolf-resize-224/00000477_224resized.png,5
291,../input/wildlife-animals-images/wolf-resize-224/wolf-resize-224/00000202_224resized.png,5
292,../input/wildlife-animals-images/fox-resize-224/fox-resize-224/00000172_224resized.png,1
293,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000391_224resized.png,3
294,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000397_224resized.png,2
295,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000120_224resized.png,0
296,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000399_224resized.png,0
297,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000247_224resized.png,4
298,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000338_224resized.png,3
299,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000004_224resized.png,0
300,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000268_224resized.png,0
301,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000026_224resized.png,3
302,../input/wildlife-animals-images/fox-resize-224/fox-resize-224/00000238_224resized.png,1
303,../input/wildlife-animals-images/fox-resize-224/fox-resize-224/00000294_224resized.png,1
304,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000266_224resized.png,4
305,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000199_224resized.png,0
306,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000587_224resized.png,0
307,../input/wildlife-animals-images/wolf-resize-224/wolf-resize-224/00000231_224resized.png,5
308,../input/wildlife-animals-images/wolf-resize-224/wolf-resize-224/00000009_224resized.png,5
309,../input/wildlife-animals-images/fox-resize-224/fox-resize-224/00000421_224resized.png,1
310,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000241_224resized.png,4
311,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000133_224resized.png,4
312,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000113_224resized.png,0
313,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000017_224resized.png,3
314,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000057_224resized.png,3
315,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000098_224resized.png,4
316,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000054_224resized.png,0
317,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000318_224resized.png,2
318,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000062_224resized.png,2
319,../input/wildlife-animals-images/fox-resize-224/fox-resize-224/00000475_224resized.png,1
320,../input/wildlife-animals-images/hyena-resize-224/resize-224/00000129_224resized.png,2
321,../input/wildlife-animals-images/tiger-resize-224/tiger-resize-224/00000187_224resized.png,4
322,../input/wildlife-animals-images/lion-resize-224/lion-resize-224/00000092_224resized.png,3
323,../input/wildlife-animals-images/cheetah-resize-224/resize-224/00000483_224resized.png,0
